Product Name,Lock Period,Call Center Price,Rate,Investor Pricing,Srp
20001.20.001,60,97.247,4.25,102.7107662,1.189901159
20001.20.001,60,97.870,4.375,103.2783587,1.758493631
20001.20.001,60,98.632,4.5,103.806172,2.28130699
20001.20.001,60,98.874,4.625,104.2379441,2.729079039
20001.20.001,60,98.993,4.75,104.0207894,1.113117145
20001.20.001,60,99.626,4.875,104.4732231,1.558550832
20001.20.001,60,99.868,4.99,104.9371438,2.039471563
20001.20.001,60,100.127,5.125,105.3169166,2.408244319
20001.20.001,60,100.249,5.25,104.5662999,1.053488047
20001.20.001,60,100.380,5.375,104.7449749,1.227163047
20001.20.001,60,100.491,5.5,104.916727,1.412915085
20001.20.001,60,100.626,5.625,105.0830392,1.560227313
20001.20.001,60,100.744,5.75,107.7762462,2.867496196
20001.20.001,60,101.365,5.875,107.796639,2.890888995
20001.20.001,60,101.615,5.99,107.8336438,2.91689375
20001.20.001,60,N/A,6.125,N/A,2.946088723
20001.20.001,75,97.124,4.25,102.5957662,1.200901159
20001.20.001,75,97.75,4.375,103.1503587,1.757493631
20001.20.001,75,98.496,4.5,103.666172,2.27230699
20001.20.001,75,98.756,4.625,104.1169441,2.729079039
20001.20.001,75,98.882,4.75,103.8897894,1.111117145
20001.20.001,75,99.492,4.875,104.3472231,1.567550832
20001.20.001,75,99.748,4.99,104.8061438,2.049471563
20001.20.001,75,100,5.125,105.1919166,2.408244319
20001.20.001,75,100.135,5.25,104.4432999,1.048488047
20001.20.001,75,100.247,5.375,104.6199749,1.230163047
20001.20.001,75,100.366,5.5,104.800727,1.414915085
20001.20.001,75,100.505,5.625,104.9600392,1.565227313
20001.20.001,75,100.615,5.75,107.6452462,2.866496196
20001.20.001,75,101.253,5.875,107.676639,2.898888995
20001.20.001,75,101.506,5.99,107.7006438,2.92389375
20001.20.001,75,N/A,6.125,N/A,2.933088723
20001.25.001,15,97.622,4.25,103.0977662,1.189901159
20001.25.001,15,98.254,4.375,103.6563587,1.755493631
20001.25.001,15,99.002,4.5,104.170172,2.27430699
20001.25.001,15,99.255,4.625,104.6259441,2.717079039
20001.25.001,15,99.378,4.75,104.3817894,1.109117145
20001.25.001,15,100,4.875,104.8422231,1.562550832
20001.25.001,15,100.254,4.99,105.3081438,2.034471563
20001.25.001,15,100.498,5.125,105.6819166,2.405244319
20001.25.001,15,100.631,5.25,104.9432999,1.042488047
20001.25.001,15,100.741,5.375,105.1349749,1.225163047
20001.25.001,15,100.872,5.5,105.293727,1.402915085
20001.25.001,15,100.997,5.625,105.4630392,1.570227313
20001.25.001,15,101.129,5.75,108.1482462,2.863496196
20001.25.001,15,101.75,5.875,108.178639,2.902888995
20001.25.001,15,102.005,5.99,108.2026438,2.90689375
20001.25.001,15,N/A,6.125,N/A,2.950088723
20001.25.001,30,97.504,4.25,102.9707662,1.195901159
20001.25.001,30,98.122,4.375,103.5303587,1.752493631
20001.25.001,30,98.866,4.5,104.040172,2.27830699
20001.25.001,30,99.129,4.625,104.4879441,2.722079039
20001.25.001,30,99.246,4.75,104.2607894,1.122117145
20001.25.001,30,99.878,4.875,104.7232231,1.560550832
20001.25.001,30,100.115,4.99,105.1901438,2.038471563
20001.25.001,30,100.384,5.125,105.5689166,2.408244319
20001.25.001,30,100.502,5.25,104.8152999,1.057488047
20001.25.001,30,100.619,5.375,105.0109749,1.229163047
20001.25.001,30,100.754,5.5,105.180727,1.394915085
20001.25.001,30,100.883,5.625,105.3330392,1.561227313
20001.25.001,30,101.004,5.75,108.0272462,2.860496196
20001.25.001,30,101.631,5.875,108.048639,2.889888995
20001.25.001,30,101.882,5.99,108.0746438,2.92289375
20001.25.001,30,N/A,6.125,N/A,2.934088723
20001.25.001,35,97.467,4.25,102.9207662,1.199901159
20001.25.001,35,98.087,4.375,103.4753587,1.752493631
20001.25.001,35,98.829,4.5,104.008172,2.27730699
20001.25.001,35,99.088,4.625,104.4569441,2.715079039
20001.25.001,35,99.214,4.75,104.2247894,1.121117145
20001.25.001,35,99.841,4.875,104.6692231,1.563550832
20001.25.001,35,100.073,4.99,105.1451438,2.040471563
20001.25.001,35,100.332,5.125,105.5269166,2.411244319
20001.25.001,35,100.468,5.25,104.7762999,1.058488047
20001.25.001,35,100.578,5.375,104.9589749,1.224163047
20001.25.001,35,100.700,5.5,105.133727,1.402915085
20001.25.001,35,100.831,5.625,105.2820392,1.563227313
20001.25.001,35,100.961,5.75,107.9792462,2.856496196
20001.25.001,35,101.574,5.875,108.014639,2.892888995
20001.25.001,35,101.830,5.99,108.0466438,2.92289375
20001.25.001,35,N/A,6.125,N/A,2.940088723
20001.25.001,40,97.419,4.25,102.8907662,1.206901159
20001.25.001,40,98.035,4.375,103.4323587,1.752493631
20001.25.001,40,98.784,4.5,103.964172,2.28030699
20001.25.001,40,99.041,4.625,104.4069441,2.715079039
20001.25.001,40,99.171,4.75,104.1877894,1.121117145
20001.25.001,40,99.781,4.875,104.6252231,1.566550832
20001.25.001,40,100.044,4.99,105.0991438,2.046471563
20001.25.001,40,100.288,5.125,105.4779166,2.407244319
20001.25.001,40,100.411,5.25,104.7482999,1.044488047
20001.25.001,40,100.551,5.375,104.9269749,1.223163047
20001.25.001,40,100.657,5.5,105.098727,1.406915085
20001.25.001,40,100.791,5.625,105.2490392,1.552227313
20001.25.001,40,100.913,5.75,107.9382462,2.873496196
20001.25.001,40,101.542,5.875,107.969639,2.902888995
20001.25.001,40,101.797,5.99,108.0016438,2.91189375
20001.25.001,40,N/A,6.125,N/A,2.939088723
20001.25.001,45,97.374,4.25,102.8397662,1.192901159
20001.25.001,45,97.999,4.375,103.3963587,1.760493631
20001.25.001,45,98.745,4.5,103.926172,2.28030699
20001.25.001,45,98.996,4.625,104.3639441,2.726079039
20001.25.001,45,99.135,4.75,104.1317894,1.113117145
20001.25.001,45,99.744,4.875,104.5932231,1.570550832
20001.25.001,45,100,4.99,105.0621438,2.039471563
20001.25.001,45,100.253,5.125,105.4329166,2.409244319
20001.25.001,45,100.379,5.25,104.7012999,1.060488047
20001.25.001,45,100.499,5.375,104.8689749,1.241163047
20001.25.001,45,100.632,5.5,105.051727,1.408915085
20001.25.001,45,100.758,5.625,105.2130392,1.561227313
20001.25.001,45,100.883,5.75,107.9082462,2.863496196
20001.25.001,45,101.502,5.875,107.923639,2.894888995
20001.25.001,45,101.74,5.99,107.9636438,2.91389375
20001.25.001,45,N/A,6.125,N/A,2.949088723
20001.25.001,60,97.252,4.25,102.7147662,1.202901159
20001.25.001,60,97.867,4.375,103.2663587,1.749493631
20001.25.001,60,98.618,4.5,103.797172,2.28330699
20001.25.001,60,98.880,4.625,104.2379441,2.731079039
20001.25.001,60,99.001,4.75,104.0187894,1.115117145
20001.25.001,60,99.625,4.875,104.4612231,1.572550832
20001.25.001,60,99.881,4.99,104.9431438,2.041471563
20001.25.001,60,100.132,5.125,105.3059166,2.416244319
20001.25.001,60,100.252,5.25,104.5712999,1.043488047
20001.25.001,60,100.365,5.375,104.7479749,1.241163047
20001.25.001,60,100.503,5.5,104.921727,1.412915085
20001.25.001,60,100.632,5.625,105.0720392,1.563227313
20001.25.001,60,100.755,5.75,107.7882462,2.868496196
20001.25.001,60,101.372,5.875,107.805639,2.888888995
20001.25.001,60,101.617,5.99,107.8226438,2.91389375
20001.25.001,60,N/A,6.125,N/A,2.949088723
20001.25.001,75,97.118,4.25,102.5997662,1.188901159
20001.25.001,75,97.752,4.375,103.1463587,1.746493631
20001.25.001,75,98.491,4.5,103.678172,2.27230699
20001.25.001,75,98.755,4.625,104.1109441,2.713079039
20001.25.001,75,98.876,4.75,103.8927894,1.111117145
20001.25.001,75,99.493,4.875,104.3342231,1.576550832
20001.25.001,75,99.742,4.99,104.8211438,2.030471563
20001.25.001,75,100,5.125,105.1939166,2.417244319
20001.25.001,75,100.133,5.25,104.4532999,1.046488047
20001.25.001,75,100.26,5.375,104.6269749,1.228163047
20001.25.001,75,100.370,5.5,104.804727,1.414915085
20001.25.001,75,100.495,5.625,104.9590392,1.555227313
20001.25.001,75,100.623,5.75,107.6622462,2.868496196
20001.25.001,75,101.25,5.875,107.677639,2.888888995
20001.25.001,75,101.494,5.99,107.7066438,2.91489375
20001.25.001,75,N/A,6.125,N/A,2.942088723
20001.30.001,15,97.627,4.25,103.0947662,1.187901159
20001.30.001,15,98.26,4.375,103.6443587,1.744493631
20001.30.001,15,98.995,4.5,104.165172,2.27830699
20001.30.001,15,99.256,4.625,104.6179441,2.712079039
20001.30.001,15,99.368,4.75,104.3957894,1.108117145
20001.30.001,15,100,4.875,104.8402231,1.571550832
20001.30.001,15,100.248,4.99,105.3041438,2.029471563
20001.30.001,15,100.492,5.125,105.6969166,2.421244319
20001.30.001,15,100.623,5.25,104.9572999,1.046488047
20001.30.001,15,100.748,5.375,105.1259749,1.240163047
20001.30.001,15,100.876,5.5,105.307727,1.397915085
20001.30.001,15,100.994,5.625,105.4520392,1.554227313
20001.30.001,15,101.131,5.75,108.1632462,2.863496196
20001.30.001,15,101.76,5.875,108.172639,2.891888995
20001.30.001,15,102.01,5.99,108.2106438,2.92489375
20001.30.001,15,N/A,6.125,N/A,2.948088723
20001.30.001,30,97.497,4.25,102.9757662,1.205901159
20001.30.001,30,98.120,4.375,103.5333587,1.753493631
20001.30.001,30,98.882,4.5,104.051172,2.27530699
20001.30.001,30,99.123,4.625,104.4979441,2.723079039
20001.30.001,30,99.253,4.75,104.2537894,1.105117145
20001.30.001,30,99.881,4.875,104.7262231,1.561550832
20001.30.001,30,100.135,4.99,105.1981438,2.034471563
20001.30.001,30,100.382,5.125,105.5709166,2.416244319
20001.30.001,30,100.498,5.25,104.8192999,1.046488047
20001.30.001,30,100.624,5.375,105.0129749,1.234163047
20001.30.001,30,100.743,5.5,105.167727,1.414915085
20001.30.001,30,100.877,5.625,105.3330392,1.559227313
20001.30.001,30,101.001,5.75,108.0202462,2.872496196
20001.30.001,30,101.633,5.875,108.046639,2.895888995
20001.30.001,30,101.882,5.99,108.0906438,2.91689375
20001.30.001,30,N/A,6.125,N/A,2.935088723
20001.30.001,35,97.455,4.25,102.9267662,1.205901159
20001.30.001,35,98.078,4.375,103.4833587,1.756493631
20001.30.001,35,98.838,4.5,104.017172,2.27830699
20001.30.001,35,99.083,4.625,104.4609441,2.716079039
20001.30.001,35,99.216,4.75,104.2237894,1.113117145
20001.30.001,35,99.830,4.875,104.6772231,1.576550832
20001.30.001,35,100.077,4.99,105.1481438,2.041471563
20001.30.001,35,100.324,5.125,105.5189166,2.417244319
20001.30.001,35,100.453,5.25,104.7852999,1.048488047
20001.30.001,35,100.575,5.375,104.9699749,1.236163047
20001.30.001,35,100.698,5.5,105.140727,1.395915085
20001.30.001,35,100.827,5.625,105.2780392,1.566227313
20001.30.001,35,100.960,5.75,107.9912462,2.873496196
20001.30.001,35,101.580,5.875,108.012639,2.883888995
20001.30.001,35,101.823,5.99,108.0306438,2.91689375
20001.30.001,35,N/A,6.125,N/A,2.937088723
20001.30.001,40,97.411,4.25,102.8817662,1.195901159
20001.30.001,40,98.045,4.375,103.4303587,1.760493631
20001.30.001,40,98.796,4.5,103.976172,2.27930699
20001.30.001,40,99.037,4.625,104.3999441,2.716079039
20001.30.001,40,99.176,4.75,104.1867894,1.113117145
20001.30.001,40,99.794,4.875,104.6242231,1.577550832
20001.30.001,40,100.041,4.99,105.0961438,2.032471563
20001.30.001,40,100.294,5.125,105.4809166,2.418244319
20001.30.001,40,100.422,5.25,104.7452999,1.061488047
20001.30.001,40,100.548,5.375,104.9109749,1.234163047
20001.30.001,40,100.656,5.5,105.084727,1.396915085
20001.30.001,40,100.800,5.625,105.2460392,1.551227313
20001.30.001,40,100.920,5.75,107.9382462,2.865496196
20001.30.001,40,101.531,5.875,107.965639,2.883888995
20001.30.001,40,101.794,5.99,108.0016438,2.92189375
20001.30.001,40,N/A,6.125,N/A,2.937088723
20001.30.001,45,97.380,4.25,102.8377662,1.206901159
20001.30.001,45,98.006,4.375,103.3883587,1.742493631
20001.30.001,45,98.753,4.5,103.924172,2.26930699
20001.30.001,45,99.002,4.625,104.3729441,2.726079039
20001.30.001,45,99.134,4.75,104.1337894,1.105117145
20001.30.001,45,99.758,4.875,104.6012231,1.558550832
20001.30.001,45,100,4.99,105.0591438,2.045471563
20001.30.001,45,100.243,5.125,105.4299166,2.410244319
20001.30.001,45,100.373,5.25,104.7062999,1.058488047
20001.30.001,45,100.497,5.375,104.8769749,1.241163047
20001.30.001,45,100.616,5.5,105.039727,1.411915085
20001.30.001,45,100.759,5.625,105.2040392,1.552227313
20001.30.001,45,100.882,5.75,107.9122462,2.860496196
20001.30.001,45,101.5,5.875,107.939639,2.894888995
20001.30.001,45,101.753,5.99,107.9626438,2.92589375
20001.30.001,45,N/A,6.125,N/A,2.938088723
20001.30.001,60,97.26,4.25,102.7167662,1.193901159
20001.30.001,60,97.885,4.375,103.2693587,1.744493631
20001.30.001,60,98.627,4.5,103.799172,2.28630699
20001.30.001,60,98.868,4.625,104.2479441,2.727079039
20001.30.001,60,99.001,4.75,104.0217894,1.109117145
20001.30.001,60,99.630,4.875,104.4612231,1.569550832
20001.30.001,60,99.865,4.99,104.9401438,2.047471563
20001.30.001,60,100.132,5.125,105.3129166,2.406244319
20001.30.001,60,100.244,5.25,104.5812999,1.054488047
20001.30.001,60,100.376,5.375,104.7509749,1.227163047
20001.30.001,60,100.5,5.5,104.918727,1.402915085
20001.30.001,60,100.615,5.625,105.0890392,1.560227313
20001.30.001,60,100.741,5.75,107.7782462,2.866496196
20001.30.001,60,101.383,5.875,107.805639,2.889888995
20001.30.001,60,101.635,5.99,107.8256438,2.91589375
20001.30.001,60,N/A,6.125,N/A,2.931088723
20001.30.001,75,97.123,4.25,102.5937662,1.192901159
20001.30.001,75,97.742,4.375,103.1463587,1.741493631
20001.30.001,75,98.506,4.5,103.672172,2.27630699
20001.30.001,75,98.743,4.625,104.1259441,2.714079039
20001.30.001,75,98.880,4.75,103.8857894,1.117117145
20001.30.001,75,99.491,4.875,104.3342231,1.573550832
20001.30.001,75,99.754,4.99,104.8131438,2.036471563
20001.30.001,75,100,5.125,105.1889166,2.423244319
20001.30.001,75,100.130,5.25,104.4512999,1.056488047
20001.30.001,75,100.259,5.375,104.6209749,1.225163047
20001.30.001,75,100.375,5.5,104.806727,1.398915085
20001.30.001,75,100.504,5.625,104.9490392,1.561227313
20001.30.001,75,100.618,5.75,107.6482462,2.859496196
20001.30.001,75,101.256,5.875,107.679639,2.891888995
20001.30.001,75,101.491,5.99,107.7076438,2.92289375
20001.30.001,75,N/A,6.125,N/A,2.945088723
20001.30.002,15,N/A,3.75,N/A,-0.904182177
20001.30.002,15,N/A,3.875,N/A,-0.387033727
20001.30.002,15,N/A,3.99,N/A,0.113169823
20001.30.002,15,N/A,4.125,N/A,0.608820973
20001.30.002,15,N/A,4.25,N/A,-0.826000766
20001.30.002,15,N/A,4.375,N/A,-0.344580266
20001.30.002,15,N/A,4.5,N/A,0.103883534
20001.30.002,15,N/A,4.625,N/A,0.459012134
20001.30.002,15,N/A,4.75,N/A,-1.065786055
20001.30.002,15,97.379,4.875,102.4166537,-0.714893555
20001.30.002,15,97.5,4.99,102.7064953,-0.410051955
20001.30.002,15,97.617,5.125,102.8609441,-0.268603105
20001.30.002,15,97.76,5.25,102.2293309,-1.499105944
20001.30.002,15,97.875,5.375,102.4687725,-1.261664344
20001.30.002,15,98.124,5.5,102.6553784,-1.079058444
20001.30.002,15,98.259,5.625,101.9824622,-1.757974644
20001.30.002,30,N/A,3.75,N/A,-0.916182177
20001.30.002,30,N/A,3.875,N/A,-0.383033727
20001.30.002,30,N/A,3.99,N/A,0.111169823
20001.30.002,30,N/A,4.125,N/A,0.604820973
20001.30.002,30,N/A,4.25,N/A,-0.818000766
20001.30.002,30,N/A,4.375,N/A,-0.330580266
20001.30.002,30,N/A,4.5,N/A,0.113883534
20001.30.002,30,N/A,4.625,N/A,0.466012134
20001.30.002,30,N/A,4.75,N/A,-1.071786055
20001.30.002,30,97.244,4.875,102.2856537,-0.711893555
20001.30.002,30,97.379,4.99,102.5834953,-0.411051955
20001.30.002,30,97.504,5.125,102.7389441,-0.257603105
20001.30.002,30,97.616,5.25,102.1043309,-1.496105944
20001.30.002,30,97.757,5.375,102.3447725,-1.267664344
20001.30.002,30,97.99,5.5,102.5223784,-1.093058444
20001.30.002,30,98.124,5.625,101.8684622,-1.744974644
20001.30.002,35,N/A,3.75,N/A,-0.912182177
20001.30.002,35,N/A,3.875,N/A,-0.397033727
20001.30.002,35,N/A,3.99,N/A,0.114169823
20001.30.002,35,N/A,4.125,N/A,0.623820973
20001.30.002,35,N/A,4.25,N/A,-0.827000766
20001.30.002,35,N/A,4.375,N/A,-0.350580266
20001.30.002,35,N/A,4.5,N/A,0.105883534
20001.30.002,35,N/A,4.625,N/A,0.455012134
20001.30.002,35,N/A,4.75,N/A,-1.072786055
20001.30.002,35,97.213,4.875,102.2396537,-0.708893555
20001.30.002,35,97.334,4.99,102.5454953,-0.411051955
20001.30.002,35,97.448,5.125,102.6979441,-0.273603105
20001.30.002,35,97.576,5.25,102.0723309,-1.512105944
20001.30.002,35,97.698,5.375,102.3077725,-1.257664344
20001.30.002,35,97.952,5.5,102.4823784,-1.090058444
20001.30.002,35,98.086,5.625,101.8104622,-1.749974644
20001.30.002,40,N/A,3.75,N/A,-0.906182177
20001.30.002,40,N/A,3.875,N/A,-0.398033727
20001.30.002,40,N/A,3.99,N/A,0.110169823
20001.30.002,40,N/A,4.125,N/A,0.604820973
20001.30.002,40,N/A,4.25,N/A,-0.820000766
20001.30.002,40,N/A,4.375,N/A,-0.343580266
20001.30.002,40,N/A,4.5,N/A,0.105883534
20001.30.002,40,N/A,4.625,N/A,0.461012134
20001.30.002,40,N/A,4.75,N/A,-1.082786055
20001.30.002,40,97.169,4.875,102.1956537,-0.716893555
20001.30.002,40,97.283,4.99,102.4954953,-0.407051955
20001.30.002,40,97.407,5.125,102.6449441,-0.256603105
20001.30.002,40,97.548,5.25,102.0143309,-1.501105944
20001.30.002,40,97.659,5.375,102.2537725,-1.257664344
20001.30.002,40,97.919,5.5,102.4403784,-1.087058444
20001.30.002,40,98.038,5.625,101.7834622,-1.739974644
20001.30.002,45,N/A,3.75,N/A,-0.908182177
20001.30.002,45,N/A,3.875,N/A,-0.388033727
20001.30.002,45,N/A,3.99,N/A,0.116169823
20001.30.002,45,N/A,4.125,N/A,0.608820973
20001.30.002,45,N/A,4.25,N/A,-0.815000766
20001.30.002,45,N/A,4.375,N/A,-0.346580266
20001.30.002,45,N/A,4.5,N/A,0.111883534
20001.30.002,45,N/A,4.625,N/A,0.456012134
20001.30.002,45,N/A,4.75,N/A,-1.084786055
20001.30.002,45,97.121,4.875,102.1616537,-0.721893555
20001.30.002,45,97.257,4.99,102.4584953,-0.416051955
20001.30.002,45,97.378,5.125,102.6159441,-0.263603105
20001.30.002,45,97.492,5.25,101.9763309,-1.508105944
20001.30.002,45,97.624,5.375,102.2237725,-1.277664344
20001.30.002,45,97.882,5.5,102.4013784,-1.077058444
20001.30.002,45,97.992,5.625,101.7364622,-1.753974644
20001.30.002,60,N/A,3.75,N/A,-0.903182177
20001.30.002,60,N/A,3.875,N/A,-0.382033727
20001.30.002,60,N/A,3.99,N/A,0.127169823
20001.30.002,60,N/A,4.125,N/A,0.609820973
20001.30.002,60,N/A,4.25,N/A,-0.815000766
20001.30.002,60,N/A,4.375,N/A,-0.336580266
20001.30.002,60,N/A,4.5,N/A,0.119883534
20001.30.002,60,N/A,4.625,N/A,0.465012134
20001.30.002,60,N/A,4.75,N/A,-1.077786055
20001.30.002,60,97.003,4.875,102.0316537,-0.706893555
20001.30.002,60,97.131,4.99,102.3324953,-0.418051955
20001.30.002,60,97.248,5.125,102.4799441,-0.258603105
20001.30.002,60,97.377,5.25,101.8683309,-1.499105944
20001.30.002,60,97.509,5.375,102.0867725,-1.265664344
20001.30.002,60,97.753,5.5,102.2693784,-1.078058444
20001.30.002,60,97.872,5.625,101.6104622,-1.750974644
20001.30.002,75,N/A,3.75,N/A,-0.917182177
20001.30.002,75,N/A,3.875,N/A,-0.393033727
20001.30.002,75,N/A,3.99,N/A,0.128169823
20001.30.002,75,N/A,4.125,N/A,0.620820973
20001.30.002,75,N/A,4.25,N/A,-0.826000766
20001.30.002,75,N/A,4.375,N/A,-0.335580266
20001.30.002,75,N/A,4.5,N/A,0.102883534
20001.30.002,75,N/A,4.625,N/A,0.457012134
20001.30.002,75,N/A,4.75,N/A,-1.072786055
20001.30.002,75,96.879,4.875,101.9116537,-0.703893555
20001.30.002,75,96.991,4.99,102.2074953,-0.410051955
20001.30.002,75,97.122,5.125,102.3609441,-0.268603105
20001.30.002,75,97.254,5.25,101.7313309,-1.507105944
20001.30.002,75,97.369,5.375,101.9687725,-1.267664344
20001.30.002,75,97.627,5.5,102.1593784,-1.081058444
20001.30.002,75,97.747,5.625,101.4904622,-1.744974644
20001.30.004,15,N/A,2.75,N/A,N/A
20001.30.004,15,N/A,2.875,N/A,N/A
20001.30.004,15,N/A,2.99,N/A,0.950294417
20001.30.004,15,N/A,3.125,N/A,1.348910917
20001.30.004,15,96.749,3.25,99.71910494,0.136486667
20001.30.004,15,97.135,3.375,100.1367302,0.551111917
20001.30.004,15,97.742,3.5,100.5245148,0.9288965
20001.30.004,15,97.882,3.625,100.8993461,1.327727792
20001.30.004,15,98.245,3.75,101.2022716,0.160465
20001.30.004,15,98.630,3.875,101.5903222,0.531515625
20001.30.004,15,98.877,3.99,101.9573834,0.912576833
20001.30.004,15,99.115,4.125,102.3079195,1.260112875
20001.30.004,15,99.259,4.25,102.4647109,0.149136667
20001.30.004,15,99.499,4.375,102.8081852,0.515610958
20001.30.004,15,100.257,4.5,103.1464183,0.854844
20001.30.004,15,100.492,4.625,103.4809574,1.180383125
20001.30.004,30,N/A,2.75,N/A,N/A
20001.30.004,30,N/A,2.875,N/A,N/A
20001.30.004,30,N/A,2.99,N/A,0.935294417
20001.30.004,30,N/A,3.125,N/A,1.350910917
20001.30.004,30,96.625,3.25,99.60710494,0.132486667
20001.30.004,30,96.992,3.375,99.9977302,0.540111917
20001.30.004,30,97.618,3.5,100.4015148,0.9288965
20001.30.004,30,97.76,3.625,100.7743461,1.309727792
20001.30.004,30,98.125,3.75,101.0712716,0.142465
20001.30.004,30,98.494,3.875,101.4653222,0.534515625
20001.30.004,30,98.74,3.99,101.8273834,0.899576833
20001.30.004,30,98.997,4.125,102.1969195,1.274112875
20001.30.004,30,99.126,4.25,102.3377109,0.165136667
20001.30.004,30,99.366,4.375,102.6831852,0.500610958
20001.30.004,30,100.117,4.5,103.0394183,0.848844
20001.30.004,30,100.368,4.625,103.3609574,1.179383125
20001.30.004,35,N/A,2.75,N/A,N/A
20001.30.004,35,N/A,2.875,N/A,N/A
20001.30.004,35,N/A,2.99,N/A,0.942294417
20001.30.004,35,N/A,3.125,N/A,1.347910917
20001.30.004,35,96.590,3.25,99.56310494,0.147486667
20001.30.004,35,96.954,3.375,99.95773019,0.536111917
20001.30.004,35,97.580,3.5,100.3465148,0.9318965
20001.30.004,35,97.708,3.625,100.7513461,1.323727792
20001.30.004,35,98.077,3.75,101.0242716,0.162465
20001.30.004,35,98.464,3.875,101.4183222,0.528515625
20001.30.004,35,98.717,3.99,101.7883834,0.910576833
20001.30.004,35,98.964,4.125,102.1489195,1.262112875
20001.30.004,35,99.086,4.25,102.2897109,0.162136667
20001.30.004,35,99.327,4.375,102.6491852,0.504610958
20001.30.004,35,100.085,4.5,102.9814183,0.852844
20001.30.004,35,100.330,4.625,103.3149574,1.168383125
20001.30.004,40,N/A,2.75,N/A,N/A
20001.30.004,40,N/A,2.875,N/A,N/A
20001.30.004,40,N/A,2.99,N/A,0.942294417
